id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_9329562,31-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9017319,03-02-2023,4.0,0.25,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_16087982,17-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2441495,17-03-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2429874,03-02-2023,8.0,0.0,7.0,8.0,0,0,0.875,0.875,0,0
JMAN_2479438,03-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2449317,06-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9157238,06-01-2023,4.0,0.0,4.0,4.0,0,1,0.75,1.0,0,1
JMAN_18409549,13-01-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_2433825,24-03-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18362423,27-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2412645,13-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18278892,27-01-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_9696461,17-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2480177,13-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9016561,24-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2471019,27-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_10670367,10-02-2023,12.0,0.166666667,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_9020196,17-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9001490,24-03-2023,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9034647,03-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9160150,27-01-2023,3.0,0.0,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_9034877,20-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18411667,20-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9325725,24-03-2023,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_10243552,10-02-2023,8.0,0.125,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_2464269,03-02-2023,3.0,0.5,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_14459683,24-03-2023,18.0,0.0,17.0,18.0,0,1,0.944444444,0.944444444,0,0
JMAN_2338685,13-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2481501,24-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2475820,03-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2452751,24-03-2023,24.0,0.045454545,21.0,24.0,0,1,0.916666667,0.875,1,0
JMAN_9311958,10-02-2023,16.0,0.066666667,14.0,16.0,0,1,0.9375,0.875,1,0
JMAN_9393166,06-01-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2479861,03-02-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18409537,31-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9525135,17-03-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9019035,13-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_16358561,24-02-2023,4.0,0.0,,4.0,0,0,0.25,0.0,1,0
JMAN_10468922,10-03-2023,28.0,0.722222222,19.0,28.0,0,1,0.642857143,0.678571429,0,1
JMAN_9031054,03-03-2023,6.0,0.333333333,6.0,6.0,1,0,1.0,1.0,0,0
JMAN_9006490,06-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9118267,24-03-2023,6.0,0.0,4.0,6.0,0,0,0.666666667,0.666666667,0,0
JMAN_2463600,10-03-2023,5.0,0.0,4.0,5.0,0,1,0.8,0.8,0,0
JMAN_2458020,10-02-2023,24.0,0.0,21.0,24.0,0,1,0.875,0.875,0,0
JMAN_9814943,10-03-2023,10.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_9023361,10-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9025908,24-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_14456696,24-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9028903,10-03-2023,16.0,0.0625,16.0,16.0,0,1,1.0,1.0,0,0
JMAN_2398184,31-03-2023,10.0,0.0,5.0,10.0,0,0,0.5,0.5,0,0
JMAN_2451147,10-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9031450,20-01-2023,5.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2474696,31-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9662440,17-02-2023,18.0,0.133333333,15.0,18.0,1,0,0.833333333,0.833333333,0,0
JMAN_9420063,03-02-2023,6.0,0.166666667,6.0,6.0,1,0,1.0,1.0,0,0
JMAN_18410378,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_18410387,03-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_18070801,24-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2472150,17-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9410413,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2440850,10-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2420550,06-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9002159,03-02-2023,5.0,0.25,5.0,5.0,0,1,0.8,1.0,0,1
JMAN_11309660,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9028996,17-02-2023,13.0,0.333333333,12.0,13.0,0,1,0.923076923,0.923076923,0,0
JMAN_9003225,17-02-2023,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_10069632,24-02-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_10069485,10-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_13704353,27-01-2023,8.0,0.0,8.0,8.0,0,0,1.0,1.0,0,0
JMAN_9086113,17-03-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_13993883,24-02-2023,12.0,0.25,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_2459852,31-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_14456696,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9611076,20-01-2023,28.0,0.0,28.0,28.0,0,1,1.0,1.0,0,0
JMAN_9031383,10-03-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9281732,20-01-2023,100.0,0.174418605,86.0,88.0,0,1,0.86,0.977272727,0,1
JMAN_18409535,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9052714,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_10967092,10-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9000101,24-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9031615,24-03-2023,10.0,0.2,9.0,10.0,0,1,1.0,0.9,1,0
JMAN_2468966,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9038496,03-03-2023,48.0,0.466666667,44.0,48.0,0,1,0.9375,0.916666667,1,0
JMAN_18410406,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9008366,13-01-2023,40.0,0.714285714,38.0,40.0,0,1,0.875,0.95,0,1
JMAN_9118267,13-01-2023,6.0,0.0,4.0,6.0,0,0,0.666666667,0.666666667,0,0
JMAN_2445988,10-02-2023,9.0,0.111111111,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_10069632,17-02-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_17632926,03-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2464578,10-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9022559,17-03-2023,50.0,0.0,8.0,50.0,0,0,0.16,0.16,0,0
JMAN_13178606,03-03-2023,107.0,0.384615385,107.0,107.0,0,1,0.971962617,1.0,0,1
JMAN_13993883,31-03-2023,12.0,0.333333333,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_9018509,24-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_11442073,27-01-2023,3.0,0.333333333,3.0,3.0,1,0,1.0,1.0,0,0
JMAN_2467751,10-02-2023,9.0,0.25,9.0,9.0,0,1,0.888888889,1.0,0,1
JMAN_9008188,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18391388,06-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2463468,03-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9014743,24-02-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2479861,06-01-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9668954,24-03-2023,15.0,0.0,15.0,15.0,0,1,1.0,1.0,0,0
JMAN_2452339,13-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9773302,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2444478,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2473033,03-02-2023,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9019580,24-02-2023,12.0,0.0,9.0,12.0,0,1,0.75,0.75,0,0
JMAN_15081132,20-01-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9406927,31-03-2023,500.0,0.0,487.0,500.0,0,0,0.98,0.974,1,0
JMAN_2460735,17-03-2023,4.0,0.25,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9019962,27-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9075938,24-02-2023,21.0,0.095238095,21.0,21.0,0,1,1.0,1.0,0,0
JMAN_9028695,10-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2479556,31-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_13302332,17-02-2023,11.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_18161158,10-03-2023,14.0,0.0,,14.0,0,0,0.0,0.0,0,0
JMAN_2464850,20-01-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_9001220,24-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9002536,10-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2458020,24-02-2023,24.0,0.0,21.0,24.0,0,1,0.875,0.875,0,0
JMAN_9016831,13-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9524662,03-02-2023,6.0,0.8,5.0,6.0,0,0,0.833333333,0.833333333,0,0
JMAN_9023120,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9328421,10-03-2023,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_54374,17-02-2023,9.0,0.125,8.0,9.0,0,1,0.888888889,0.888888889,0,0
JMAN_2461858,06-01-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18411660,31-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_18409944,24-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_16157568,06-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_18410387,10-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9036591,10-03-2023,12.0,0.0,5.0,12.0,0,0,0.416666667,0.416666667,0,0
JMAN_2473033,24-03-2023,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2454977,13-01-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9410413,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474258,03-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9393166,24-03-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_10485603,06-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9081717,10-02-2023,1.0,0.5,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_9019962,24-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9033523,10-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9014009,17-02-2023,9.0,0.444444444,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2445535,10-03-2023,16.0,0.066666667,15.0,16.0,0,1,0.9375,0.9375,0,0
JMAN_2453288,24-02-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9003424,24-03-2023,7.0,0.714285714,7.0,7.0,0,0,1.0,1.0,0,0
JMAN_11055836,31-03-2023,15.0,0.133333333,12.0,13.0,0,1,1.0,0.923076923,1,0
JMAN_10979474,10-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2390976,17-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2475275,24-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2481325,27-01-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9001380,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9075122,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10112853,17-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9002990,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18391384,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2433825,03-03-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18139241,13-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9696461,24-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9028715,17-03-2023,12.0,0.0,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_2458137,06-01-2023,8.0,0.0,7.0,8.0,0,1,1.0,0.875,1,0
JMAN_10468922,06-01-2023,28.0,0.5625,32.0,28.0,0,1,1.0,1.0,0,0
JMAN_10048042,17-03-2023,10.0,0.3,10.0,18.0,0,0,1.0,0.555555556,1,0
JMAN_2451330,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9004606,10-03-2023,8.0,0.0,8.0,8.0,0,0,1.0,1.0,0,0
JMAN_9056802,20-01-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2443309,03-03-2023,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_18411656,31-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9023361,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9079368,03-03-2023,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_10112853,17-03-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_10112853,03-03-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2464667,17-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2448495,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10442134,06-01-2023,22.0,0.238095238,21.0,22.0,0,1,0.954545455,0.954545455,0,0
JMAN_2465594,03-03-2023,5.0,0.0,4.0,5.0,0,1,0.8,0.8,0,0
JMAN_16157568,20-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_17740171,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9022819,31-03-2023,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_18315630,06-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2445549,17-02-2023,11.0,0.1,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_9016394,06-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9028146,20-01-2023,13.0,0.153846154,13.0,13.0,0,1,1.0,1.0,0,0
JMAN_2478834,17-03-2023,7.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_9000512,10-02-2023,12.0,0.083333333,14.0,14.0,0,1,1.0,1.0,0,0
JMAN_9003334,03-02-2023,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_9164427,27-01-2023,31.0,0.161290323,31.0,31.0,1,0,1.0,1.0,0,0
JMAN_9221334,31-03-2023,15.0,0.2,15.0,15.0,0,1,1.0,1.0,0,0
JMAN_18394406,27-01-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_2453360,03-03-2023,6.0,0.0,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_9018166,24-02-2023,8.0,0.0,7.0,8.0,0,1,1.0,0.875,1,0
JMAN_10097075,03-02-2023,46.0,0.043478261,46.0,46.0,0,1,1.0,1.0,0,0
JMAN_18410392,03-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9111310,06-01-2023,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2469170,31-03-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9467941,13-01-2023,13.0,0.083333333,12.0,13.0,0,1,0.923076923,0.923076923,0,0
JMAN_18409548,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_13010076,17-02-2023,40.0,0.051282051,40.0,40.0,0,1,0.975,1.0,0,1
JMAN_9001024,27-01-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9623963,17-03-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_9322658,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_54374,31-03-2023,9.0,0.111111111,8.0,9.0,0,1,1.0,0.888888889,1,0
JMAN_9668954,17-03-2023,15.0,0.066666667,15.0,15.0,0,1,1.0,1.0,0,0
JMAN_2328487,06-01-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2446740,20-01-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_18390619,13-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_18057083,31-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2420550,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2481547,03-03-2023,5.0,0.0,3.0,5.0,0,1,0.6,0.6,0,0
JMAN_18410810,20-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_10025258,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10535735,24-02-2023,15.0,0.272727273,11.0,15.0,0,1,0.733333333,0.733333333,0,0
JMAN_9210682,24-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2448129,31-03-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2358714,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9028695,24-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9023646,03-02-2023,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_9034877,31-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9327351,03-03-2023,6.0,0.0,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_9076870,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2464850,17-03-2023,1.0,0.166666667,6.0,1.0,1,0,1.0,1.0,0,0
JMAN_2451462,03-02-2023,8.0,0.0,7.0,8.0,0,1,0.875,0.875,0,0
JMAN_2479696,31-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2411898,03-02-2023,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9026440,13-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_10929230,27-01-2023,5.0,0.0,3.0,5.0,0,1,1.0,0.6,1,0
JMAN_2458057,06-01-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9015281,17-03-2023,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_9270194,06-01-2023,15.0,0.153846154,14.0,15.0,0,1,0.866666667,0.933333333,0,1
JMAN_2328487,13-01-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_18362423,03-02-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9839820,24-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10469147,27-01-2023,23.0,0.5,15.0,23.0,1,0,0.52173913,0.652173913,0,1
JMAN_11710046,10-03-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9019580,27-01-2023,12.0,0.0,9.0,12.0,0,0,0.75,0.75,0,0
JMAN_16373812,20-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2478316,27-01-2023,18.0,0.388888889,17.0,17.0,1,0,1.0,1.0,0,0
JMAN_10670367,10-03-2023,19.0,0.105263158,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_9051235,06-01-2023,6.0,0.0,9.0,10.0,0,1,1.0,0.9,1,0
JMAN_11118444,17-02-2023,15.0,0.222222222,9.0,15.0,0,1,0.6,0.6,0,0
JMAN_2461321,10-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_11096413,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9118267,03-02-2023,6.0,0.0,4.0,6.0,0,0,0.666666667,0.666666667,0,0
JMAN_9026296,27-01-2023,22.0,0.095238095,21.0,22.0,0,0,0.954545455,0.954545455,0,0
JMAN_9023808,17-02-2023,11.0,0.272727273,11.0,11.0,0,1,1.0,1.0,0,0
JMAN_9084558,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9084558,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2444091,10-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_10177857,03-03-2023,17.0,0.4375,16.0,17.0,0,1,0.941176471,0.941176471,0,0
JMAN_13178606,31-03-2023,107.0,0.330097087,104.0,107.0,0,1,0.962616822,0.971962617,0,1
JMAN_2435848,10-03-2023,11.0,0.1,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_16079210,24-02-2023,3.0,0.333333333,3.0,3.0,1,0,1.0,1.0,0,0
JMAN_9017463,13-01-2023,4.0,0.0,3.0,4.0,0,0,0.75,0.75,0,0
JMAN_18278892,10-03-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_2473033,17-03-2023,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9037385,31-03-2023,5.0,0.2,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2458137,27-01-2023,8.0,0.0,8.0,8.0,0,0,1.0,1.0,0,0
JMAN_9754365,17-03-2023,6.0,0.0,5.0,6.0,0,1,1.0,0.833333333,1,0
JMAN_2383362,13-01-2023,2.0,0.666666667,3.0,2.0,0,0,1.0,1.0,0,0
JMAN_2483026,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2458841,13-01-2023,9.0,0.111111111,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2467010,03-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9746946,10-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2443309,20-01-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2476482,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9056802,24-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2473180,10-02-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9206753,03-03-2023,50.0,0.040816327,49.0,50.0,0,1,0.98,0.98,0,0
JMAN_2452473,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9909652,20-01-2023,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9909652,24-03-2023,4.0,0.75,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2471987,24-02-2023,3.0,1.0,3.0,3.0,1,0,1.0,1.0,0,0
JMAN_2483316,13-01-2023,7.0,0.571428571,7.0,7.0,1,0,1.0,1.0,0,0
JMAN_9208635,20-01-2023,4.0,0.5,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2468379,17-02-2023,4.0,0.333333333,3.0,4.0,0,0,0.75,0.75,0,0
JMAN_9659718,17-02-2023,24.0,0.421052632,20.0,24.0,0,1,0.791666667,0.833333333,0,1
JMAN_9031615,03-02-2023,10.0,0.0,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_2456801,31-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2454712,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2461549,10-03-2023,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_9003814,03-02-2023,10.0,0.0,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_2466569,06-01-2023,21.0,0.0,21.0,21.0,0,1,1.0,1.0,0,0
JMAN_2472663,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_11762688,13-01-2023,5.0,0.8,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2469242,31-03-2023,6.0,0.0,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_2479425,20-01-2023,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9007515,06-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2475094,31-03-2023,5.0,0.0,4.0,5.0,0,0,0.8,0.8,0,0
